,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_QUARTER
1786,10332,44,42.26,11,1859.44,2004-11-17,Shipped,4,11,2004,Classic Cars,117,S24_2887,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2004,11,4
1787,10346,24,87.24,5,2093.76,2004-11-29,Shipped,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Small,2004,11,4
1788,10368,31,100.0,5,4223.13,2005-01-19,Shipped,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Medium,2005,1,1
1789,10380,44,36.29,7,1596.76,2005-02-16,Shipped,1,2,2005,Classic Cars,117,S24_2887,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2005,2,1
1790,10407,59,98.65,5,5820.35,2005-04-22,On Hold,2,4,2005,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Medium,2005,4,2
1791,10420,55,96.3,8,5296.5,2005-05-29,In Process,2,5,2005,Classic Cars,117,S24_2887,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2005,5,2
1799,10192,30,30.59,13,917.7,2003-11-20,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Small,2003,11,4
1801,10212,34,43.42,12,1476.28,2004-01-16,Shipped,1,1,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,1,1
1802,10225,42,36.63,3,1538.46,2004-02-22,Shipped,1,2,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Small,2004,2,1
1807,10287,36,39.65,6,1427.4,2004-08-30,Shipped,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Small,2004,8,3
1809,10310,33,41.91,4,1383.03,2004-10-16,Shipped,4,10,2004,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Unknown,50739,Germany,Small,2004,10,4
1811,10331,27,42.24,13,1140.48,2004-11-17,Shipped,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Small,2004,11,4
1812,10342,39,40.4,9,1575.6,2004-11-24,Shipped,4,11,2004,Classic Cars,37,S24_2972,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Small,2004,11,4
1817,10405,47,44.56,2,2094.32,2005-04-14,Shipped,2,4,2005,Classic Cars,37,S24_2972,Mini Caravy,"24, place Kluber",Strasbourg,Unknown,67000,France,Small,2005,4,2
1818,10419,15,42.67,7,640.05,2005-05-17,Shipped,2,5,2005,Classic Cars,37,S24_2972,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2005,5,2
1820,10119,35,87.62,13,3066.7,2003-04-28,Shipped,2,4,2003,Vintage Cars,88,S24_3151,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Medium,2003,4,2
1824,10167,20,79.66,11,1593.2,2003-10-23,Cancelled,4,10,2003,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Small,2003,10,4
1826,10185,33,74.35,2,2453.55,2003-11-14,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Small,2003,11,4
1827,10197,47,83.2,8,3910.4,2003-11-26,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2003,11,4
1829,10222,47,70.81,14,3328.07,2004-02-19,Shipped,1,2,2004,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
1830,10233,40,94.71,2,3788.4,2004-03-29,Shipped,1,3,2004,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Medium,2004,3,1
1832,10261,22,91.17,3,2005.74,2004-06-17,Shipped,2,6,2004,Vintage Cars,88,S24_3151,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Small,2004,6,2
1833,10273,27,100.0,6,2796.12,2004-07-21,Shipped,3,7,2004,Vintage Cars,88,S24_3151,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Small,2004,7,3
1834,10283,34,92.94,8,3159.96,2004-08-20,Shipped,3,8,2004,Vintage Cars,88,S24_3151,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Medium,2004,8,3
1836,10306,31,84.08,2,2606.48,2004-10-14,Shipped,4,10,2004,Vintage Cars,88,S24_3151,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2004,10,4
1837,10315,24,86.74,1,2081.76,2004-10-29,Shipped,4,10,2004,Vintage Cars,88,S24_3151,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Small,2004,10,4
1839,10339,55,100.0,13,10758.0,2004-11-23,Shipped,4,11,2004,Vintage Cars,88,S24_3151,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Large,2004,11,4
1841,10373,33,57.32,12,1891.56,2005-01-31,Shipped,1,1,2005,Vintage Cars,88,S24_3151,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
1842,10384,43,97.87,2,4208.41,2005-02-23,Shipped,1,2,2005,Vintage Cars,88,S24_3151,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,N/A,USA,Medium,2005,2,1
1843,10396,27,83.2,7,2246.4,2005-03-23,Shipped,1,3,2005,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Small,2005,3,1
1845,10110,27,73.62,12,1987.74,2003-03-18,Shipped,1,3,2003,Classic Cars,85,S24_3191,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2003,3,1
1846,10124,49,83.04,11,4068.96,2003-05-21,Shipped,2,5,2003,Classic Cars,85,S24_3191,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Medium,2003,5,2
1848,10161,20,77.05,4,1541.0,2003-10-17,Shipped,4,10,2003,Classic Cars,85,S24_3191,Heintze Collectables,Smagsloget 45,Aaarhus,Unknown,8200,Denmark,Small,2003,10,4
1851,10192,32,72.77,3,2328.64,2003-11-20,Shipped,4,11,2003,Classic Cars,85,S24_3191,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Small,2003,11,4
1853,10212,27,79.62,2,2149.74,2004-01-16,Shipped,1,1,2004,Classic Cars,85,S24_3191,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,1,1
1855,10241,26,81.33,7,2114.58,2004-04-13,Shipped,2,4,2004,Classic Cars,85,S24_3191,Mini Caravy,"24, place Kluber",Strasbourg,Unknown,67000,France,Small,2004,4,2
1860,10311,25,83.04,5,2076.0,2004-10-16,Shipped,4,10,2004,Classic Cars,85,S24_3191,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,10,4
1862,10332,45,34.19,12,1538.55,2004-11-17,Shipped,4,11,2004,Classic Cars,85,S24_3191,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2004,11,4
1863,10346,24,100.0,2,3325.92,2004-11-29,Shipped,4,11,2004,Classic Cars,85,S24_3191,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Medium,2004,11,4
1864,10368,46,79.62,1,3662.52,2005-01-19,Shipped,1,1,2005,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Medium,2005,1,1
1865,10380,44,79.06,9,3478.64,2005-02-16,Shipped,1,2,2005,Classic Cars,85,S24_3191,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2005,2,1
1866,10407,13,81.33,7,1057.29,2005-04-22,On Hold,2,4,2005,Classic Cars,85,S24_3191,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Small,2005,4,2
1867,10420,35,96.74,10,3385.9,2005-05-29,In Process,2,5,2005,Classic Cars,85,S24_3191,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2005,5,2
1875,10191,48,60.01,2,2880.48,2003-11-20,Shipped,4,11,2003,Classic Cars,61,S24_3371,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Unknown,50739,Germany,Small,2003,11,4
1877,10211,48,48.98,1,2351.04,2004-01-15,Shipped,1,1,2004,Classic Cars,61,S24_3371,Auto Canal Petit,"25, rue Lauriston",Paris,Unknown,75016,France,Small,2004,1,1
1878,10225,24,50.21,8,1205.04,2004-02-22,Shipped,1,2,2004,Classic Cars,61,S24_3371,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Small,2004,2,1
1883,10287,20,67.97,11,1359.4,2004-08-30,Shipped,3,8,2004,Classic Cars,61,S24_3371,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Small,2004,8,3
1885,10310,38,56.94,9,2163.72,2004-10-16,Shipped,4,10,2004,Classic Cars,61,S24_3371,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Unknown,50739,Germany,Small,2004,10,4
1887,10331,25,100.0,9,3078.5,2004-11-17,Shipped,4,11,2004,Classic Cars,61,S24_3371,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Medium,2004,11,4
1888,10342,48,62.45,10,2997.6,2004-11-24,Shipped,4,11,2004,Classic Cars,61,S24_3371,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Small,2004,11,4
1893,10419,55,52.66,12,2896.3,2005-05-17,Shipped,2,5,2005,Classic Cars,61,S24_3371,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2005,5,2
1894,10106,31,52.6,14,1630.6,2003-02-17,Shipped,1,2,2003,Vintage Cars,65,S24_3420,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Small,2003,2,1
1895,10119,20,72.98,5,1459.6,2003-04-28,Shipped,2,4,2003,Vintage Cars,65,S24_3420,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2003,4,2
1896,10131,29,59.18,6,1716.22,2003-06-16,Shipped,2,6,2003,Vintage Cars,65,S24_3420,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Small,2003,6,2
1899,10167,32,63.12,3,2019.84,2003-10-23,Cancelled,4,10,2003,Vintage Cars,65,S24_3420,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Small,2003,10,4
1901,10186,21,69.04,3,1449.84,2003-11-14,Shipped,4,11,2003,Vintage Cars,65,S24_3420,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,Unknown,WA1 1DP,UK,Small,2003,11,4
1902,10198,27,71.67,6,1935.09,2003-11-27,Shipped,4,11,2003,Vintage Cars,65,S24_3420,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Unknown,1227 MM,Philippines,Small,2003,11,4
1904,10222,43,70.35,6,3025.05,2004-02-19,Shipped,1,2,2004,Vintage Cars,65,S24_3420,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
1906,10262,46,70.35,11,3236.1,2004-06-24,Cancelled,2,6,2004,Vintage Cars,65,S24_3420,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2004,6,2
1907,10274,24,72.33,3,1735.92,2004-07-21,Shipped,3,7,2004,Vintage Cars,65,S24_3420,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Small,2004,7,3
1908,10284,39,71.67,13,2795.13,2004-08-21,Shipped,3,8,2004,Vintage Cars,65,S24_3420,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Unknown,N 0106,Norway,Small,2004,8,3
1909,10296,31,53.92,9,1671.52,2004-09-15,Shipped,3,9,2004,Vintage Cars,65,S24_3420,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
1910,10307,22,71.67,3,1576.74,2004-10-14,Shipped,4,10,2004,Vintage Cars,65,S24_3420,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Small,2004,10,4
1913,10339,29,99.69,14,2891.01,2004-11-23,Shipped,4,11,2004,Vintage Cars,65,S24_3420,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Small,2004,11,4
1915,10361,34,100.0,6,3871.92,2004-12-17,Shipped,4,12,2004,Vintage Cars,65,S24_3420,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,12,4
1916,10373,46,66.0,11,3036.0,2005-01-31,Shipped,1,1,2005,Vintage Cars,65,S24_3420,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Medium,2005,1,1
1918,10398,34,71.67,13,2436.78,2005-03-30,Shipped,1,3,2005,Vintage Cars,65,S24_3420,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Small,2005,3,1
1921,10110,37,100.0,14,3724.42,2003-03-18,Shipped,1,3,2003,Classic Cars,107,S24_3432,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Medium,2003,3,1
1922,10124,43,100.0,13,5203.0,2003-05-21,Shipped,2,5,2003,Classic Cars,107,S24_3432,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Medium,2003,5,2
1924,10161,30,100.0,6,3148.2,2003-10-17,Shipped,4,10,2003,Classic Cars,107,S24_3432,Heintze Collectables,Smagsloget 45,Aaarhus,Unknown,8200,Denmark,Medium,2003,10,4
1927,10192,46,100.0,5,5566.0,2003-11-20,Shipped,4,11,2003,Classic Cars,107,S24_3432,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Medium,2003,11,4
1929,10212,46,87.81,4,4039.26,2004-01-16,Shipped,1,1,2004,Classic Cars,107,S24_3432,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2004,1,1
1930,10226,48,92.09,2,4420.32,2004-02-26,Shipped,1,2,2004,Classic Cars,107,S24_3432,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
1931,10241,27,86.73,9,2341.71,2004-04-13,Shipped,2,4,2004,Classic Cars,107,S24_3432,Mini Caravy,"24, place Kluber",Strasbourg,Unknown,67000,France,Small,2004,4,2
1936,10311,46,92.09,7,4236.14,2004-10-16,Shipped,4,10,2004,Classic Cars,107,S24_3432,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2004,10,4
1938,10332,31,37.18,13,1152.58,2004-11-17,Shipped,4,11,2004,Classic Cars,107,S24_3432,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2004,11,4
1939,10346,26,95.88,6,2492.88,2004-11-29,Shipped,4,11,2004,Classic Cars,107,S24_3432,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Small,2004,11,4
1940,10368,20,99.58,4,1991.6,2005-01-19,Shipped,1,1,2005,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Small,2005,1,1
1941,10380,34,100.0,11,3953.18,2005-02-16,Shipped,1,2,2005,Classic Cars,107,S24_3432,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2005,2,1
1942,10407,43,86.73,9,3729.39,2005-04-22,On Hold,2,4,2005,Classic Cars,107,S24_3432,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Medium,2005,4,2
1943,10420,26,100.0,12,2617.16,2005-05-29,In Process,2,5,2005,Classic Cars,107,S24_3432,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Small,2005,5,2
1945,10119,35,90.57,10,3169.95,2003-04-28,Shipped,2,4,2003,Vintage Cars,83,S24_3816,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Medium,2003,4,2
1949,10167,29,83.86,8,2431.94,2003-10-23,Cancelled,4,10,2003,Vintage Cars,83,S24_3816,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Small,2003,10,4
1951,10186,36,85.54,8,3079.44,2003-11-14,Shipped,4,11,2003,Vintage Cars,83,S24_3816,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,Unknown,WA1 1DP,UK,Medium,2003,11,4
1952,10197,22,86.38,5,1900.36,2003-11-26,Shipped,4,11,2003,Vintage Cars,83,S24_3816,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Small,2003,11,4
1954,10222,46,80.51,11,3703.46,2004-02-19,Shipped,1,2,2004,Vintage Cars,83,S24_3816,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
1956,10262,49,87.21,16,4273.29,2004-06-24,Cancelled,2,6,2004,Vintage Cars,83,S24_3816,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2004,6,2
1957,10273,48,83.02,3,3984.96,2004-07-21,Shipped,3,7,2004,Vintage Cars,83,S24_3816,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Medium,2004,7,3
1958,10283,33,72.96,5,2407.68,2004-08-20,Shipped,3,8,2004,Vintage Cars,83,S24_3816,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Small,2004,8,3
1959,10296,22,77.15,14,1697.3,2004-09-15,Shipped,3,9,2004,Vintage Cars,83,S24_3816,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
1960,10307,22,91.41,8,2011.02,2004-10-14,Shipped,4,10,2004,Vintage Cars,83,S24_3816,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Small,2004,10,4
1963,10339,42,59.36,16,2493.12,2004-11-23,Shipped,4,11,2004,Vintage Cars,83,S24_3816,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Small,2004,11,4
1965,10373,23,100.0,10,2394.3,2005-01-31,Shipped,1,1,2005,Vintage Cars,83,S24_3816,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
1966,10385,37,85.54,2,3164.98,2005-02-28,Shipped,1,2,2005,Vintage Cars,83,S24_3816,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Medium,2005,2,1
1967,10396,37,90.57,8,3351.09,2005-03-23,Shipped,1,3,2005,Vintage Cars,83,S24_3816,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Medium,2005,3,1
1977,10192,45,100.0,14,6319.35,2003-11-20,Shipped,4,11,2003,Classic Cars,140,S24_3856,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Medium,2003,11,4
1979,10212,49,100.0,13,6949.67,2004-01-16,Shipped,1,1,2004,Classic Cars,140,S24_3856,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2004,1,1
1980,10225,40,100.0,4,4550.0,2004-02-22,Shipped,1,2,2004,Classic Cars,140,S24_3856,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Medium,2004,2,1
1985,10287,36,100.0,7,4297.32,2004-08-30,Shipped,3,8,2004,Classic Cars,140,S24_3856,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Unknown,1203,Switzerland,Medium,2004,8,3
1987,10310,45,100.0,5,5497.65,2004-10-16,Shipped,4,10,2004,Classic Cars,140,S24_3856,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Unknown,50739,Germany,Medium,2004,10,4
1989,10331,21,100.0,1,3135.93,2004-11-17,Shipped,4,11,2004,Classic Cars,140,S24_3856,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Medium,2004,11,4
1990,10342,42,100.0,6,5013.54,2004-11-24,Shipped,4,11,2004,Classic Cars,140,S24_3856,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Medium,2004,11,4
1995,10405,76,100.0,3,11739.7,2005-04-14,Shipped,2,4,2005,Classic Cars,140,S24_3856,Mini Caravy,"24, place Kluber",Strasbourg,Unknown,67000,France,Large,2005,4,2
1996,10419,70,100.0,8,9240.0,2005-05-17,Shipped,2,5,2005,Classic Cars,140,S24_3856,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Large,2005,5,2
1997,10106,50,64.83,11,3241.5,2003-02-17,Shipped,1,2,2003,Planes,68,S24_3949,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Medium,2003,2,1
1998,10119,28,70.29,2,1968.12,2003-04-28,Shipped,2,4,2003,Planes,68,S24_3949,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2003,4,2
1999,10131,50,81.89,3,4094.5,2003-06-16,Shipped,2,6,2003,Planes,68,S24_3949,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Medium,2003,6,2
2002,10168,27,73.02,18,1971.54,2003-10-28,Shipped,4,10,2003,Planes,68,S24_3949,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Small,2003,10,4
2004,10198,43,66.19,3,2846.17,2003-11-27,Shipped,4,11,2003,Planes,68,S24_3949,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Unknown,1227 MM,Philippines,Small,2003,11,4
2006,10222,48,56.64,3,2718.72,2004-02-19,Shipped,1,2,2004,Planes,68,S24_3949,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Small,2004,2,1
2009,10262,48,61.42,8,2948.16,2004-06-24,Cancelled,2,6,2004,Planes,68,S24_3949,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,6,2
2010,10275,41,81.89,18,3357.49,2004-07-23,Shipped,3,7,2004,Planes,68,S24_3949,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Medium,2004,7,3
2011,10284,21,55.96,10,1175.16,2004-08-21,Shipped,3,8,2004,Planes,68,S24_3949,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Unknown,N 0106,Norway,Small,2004,8,3
2012,10296,32,71.65,6,2292.8,2004-09-15,Shipped,3,9,2004,Planes,68,S24_3949,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
2013,10308,43,76.43,16,3286.49,2004-10-15,Shipped,4,10,2004,Planes,68,S24_3949,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Medium,2004,10,4
2016,10339,45,96.92,11,4361.4,2004-11-23,Shipped,4,11,2004,Planes,68,S24_3949,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Medium,2004,11,4
2018,10361,26,100.0,7,3710.98,2004-12-17,Shipped,4,12,2004,Planes,68,S24_3949,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,12,4
2019,10373,39,73.0,13,2847.0,2005-01-31,Shipped,1,1,2005,Planes,68,S24_3949,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
2021,10398,41,68.24,2,2797.84,2005-03-30,Shipped,1,3,2005,Planes,68,S24_3949,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Small,2005,3,1
2025,10110,48,34.47,5,1654.56,2003-03-18,Shipped,1,3,2003,Vintage Cars,41,S24_3969,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2003,3,1
2026,10124,46,33.23,4,1528.58,2003-05-21,Shipped,2,5,2003,Vintage Cars,41,S24_3969,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Small,2003,5,2
2028,10162,37,38.98,7,1442.26,2003-10-18,Shipped,4,10,2003,Vintage Cars,41,S24_3969,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,N/A,USA,Small,2003,10,4
2031,10193,22,41.03,12,902.66,2003-11-21,Shipped,4,11,2003,Vintage Cars,41,S24_3969,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Small,2003,11,4
2033,10214,44,34.88,5,1534.72,2004-01-26,Shipped,1,1,2004,Vintage Cars,41,S24_3969,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Unknown,28023,Spain,Small,2004,1,1
2035,10242,46,36.93,1,1698.78,2004-04-20,Shipped,2,4,2004,Vintage Cars,41,S24_3969,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA,Small,2004,4,2
2036,10280,33,41.85,14,1381.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,41,S24_3969,Amica Models & Co.,Via Monte Bianco 34,Torino,Unknown,10100,Italy,Small,2004,8,3
2039,10312,31,35.29,15,1093.99,2004-10-21,Shipped,4,10,2004,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Small,2004,10,4
2040,10332,41,77.24,14,3166.84,2004-11-17,Shipped,4,11,2004,Vintage Cars,41,S24_3969,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Medium,2004,11,4
2041,10346,22,97.44,4,2143.68,2004-11-29,Shipped,4,11,2004,Vintage Cars,41,S24_3969,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,Small,2004,11,4
2042,10368,46,37.34,3,1717.64,2005-01-19,Shipped,1,1,2005,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Small,2005,1,1
2043,10380,43,95.03,12,4086.29,2005-02-16,Shipped,1,2,2005,Vintage Cars,41,S24_3969,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2005,2,1
